2016-10-19 00:00,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-19 00:00,S-P_12_4_Sun,NOTFOUND
2016-10-19 00:00,S-P_12_9_Fri,NOTFOUND
2016-10-19 00:00,P-S_12_11_Sun,NOTFOUND
2016-10-19 00:00,S-P_12_14_Wed,NOTFOUND
2016-10-19 00:30,P-S_11_18_Fri,NOTFOUND
2016-10-19 00:30,S-P_11_20_Sun,NOTFOUND
2016-10-19 00:30,S-P_11_22_Tue,NOTFOUND
2016-10-19 00:30,S-P_11_23_Wed,NOTFOUND
2016-10-19 00:30,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-19 00:30,S-P_12_4_Sun,NOTFOUND
2016-10-19 00:30,S-P_12_9_Fri,NOTFOUND
2016-10-19 00:30,P-S_12_11_Sun,NOTFOUND
2016-10-19 00:30,S-P_12_14_Wed,NOTFOUND
2016-10-19 01:00,P-S_11_18_Fri,NOTFOUND
2016-10-19 01:00,S-P_11_20_Sun,NOTFOUND
2016-10-19 01:00,S-P_11_22_Tue,NOTFOUND
2016-10-19 01:00,S-P_11_23_Wed,NOTFOUND
2016-10-19 01:00,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-19 01:00,S-P_12_4_Sun,NOTFOUND
2016-10-19 01:00,S-P_12_9_Fri,NOTFOUND
2016-10-19 01:00,P-S_12_11_Sun,NOTFOUND
2016-10-19 01:00,S-P_12_14_Wed,NOTFOUND
2016-10-19 01:30,P-S_11_18_Fri,NOTFOUND
2016-10-19 01:30,S-P_11_20_Sun,NOTFOUND
2016-10-19 01:30,S-P_11_22_Tue,NOTFOUND
2016-10-19 01:30,FOUND,S-P_11_23_Wed_8:00 AM
2016-10-19 01:30,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-19 01:30,S-P_12_4_Sun,NOTFOUND
2016-10-19 01:30,S-P_12_9_Fri,NOTFOUND
2016-10-19 01:30,P-S_12_11_Sun,NOTFOUND
2016-10-19 01:30,S-P_12_14_Wed,NOTFOUND
2016-10-19 02:00,P-S_11_18_Fri,NOTFOUND
2016-10-19 02:00,S-P_11_20_Sun,NOTFOUND
2016-10-19 02:00,S-P_11_22_Tue,NOTFOUND
2016-10-19 02:00,FOUND,S-P_11_23_Wed_8:00 AM
2016-10-19 02:00,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-19 02:00,S-P_12_4_Sun,NOTFOUND
2016-10-19 02:00,S-P_12_9_Fri,NOTFOUND
2016-10-19 02:00,P-S_12_11_Sun,NOTFOUND
2016-10-19 02:00,S-P_12_14_Wed,NOTFOUND
2016-10-19 02:30,P-S_11_18_Fri,NOTFOUND
2016-10-19 02:30,S-P_11_20_Sun,NOTFOUND
2016-10-19 02:30,S-P_11_22_Tue,NOTFOUND
2016-10-19 02:30,FOUND,S-P_11_23_Wed_8:00 AM
2016-10-19 02:30,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-19 02:30,S-P_12_4_Sun,NOTFOUND
2016-10-19 02:30,S-P_12_9_Fri,NOTFOUND
2016-10-19 02:30,P-S_12_11_Sun,NOTFOUND
2016-10-19 02:30,S-P_12_14_Wed,NOTFOUND
2016-10-19 03:00,P-S_11_18_Fri,NOTFOUND
2016-10-19 03:00,S-P_11_20_Sun,NOTFOUND
2016-10-19 03:00,S-P_11_22_Tue,NOTFOUND
2016-10-19 03:00,FOUND,S-P_11_23_Wed_8:00 AM
2016-10-19 03:00,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-19 03:00,S-P_12_4_Sun,NOTFOUND
2016-10-19 03:00,S-P_12_9_Fri,NOTFOUND
2016-10-19 03:00,P-S_12_11_Sun,NOTFOUND
2016-10-19 03:00,S-P_12_14_Wed,NOTFOUND
2016-10-19 03:30,P-S_11_18_Fri,NOTFOUND
2016-10-19 03:30,S-P_11_20_Sun,NOTFOUND
2016-10-19 03:30,S-P_11_22_Tue,NOTFOUND
2016-10-19 03:30,FOUND,S-P_11_23_Wed_8:00 AM
2016-10-19 03:30,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-19 03:30,S-P_12_4_Sun,NOTFOUND
2016-10-19 03:30,S-P_12_9_Fri,NOTFOUND
2016-10-19 03:30,P-S_12_11_Sun,NOTFOUND
2016-10-19 03:30,S-P_12_14_Wed,NOTFOUND
2016-10-19 04:00,P-S_11_18_Fri,NOTFOUND
2016-10-19 04:00,S-P_11_20_Sun,NOTFOUND
2016-10-19 04:00,S-P_11_22_Tue,NOTFOUND
2016-10-19 04:00,FOUND,S-P_11_23_Wed_8:00 AM
2016-10-19 04:00,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-19 04:00,S-P_12_4_Sun,NOTFOUND
2016-10-19 04:00,S-P_12_9_Fri,NOTFOUND
2016-10-19 04:00,P-S_12_11_Sun,NOTFOUND
2016-10-19 04:00,S-P_12_14_Wed,NOTFOUND
2016-10-19 04:30,P-S_11_18_Fri,NOTFOUND
2016-10-19 04:30,S-P_11_20_Sun,NOTFOUND
2016-10-19 04:30,S-P_11_22_Tue,NOTFOUND
2016-10-19 04:30,FOUND,S-P_11_23_Wed_8:00 AM
2016-10-19 04:30,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-19 04:30,S-P_12_4_Sun,NOTFOUND
2016-10-19 04:30,S-P_12_9_Fri,NOTFOUND
2016-10-19 04:30,P-S_12_11_Sun,NOTFOUND
2016-10-19 04:30,S-P_12_14_Wed,NOTFOUND
2016-10-19 05:00,P-S_11_18_Fri,NOTFOUND
2016-10-19 05:00,S-P_11_20_Sun,NOTFOUND
2016-10-19 05:00,S-P_11_22_Tue,NOTFOUND
2016-10-19 05:00,FOUND,S-P_11_23_Wed_8:00 AM
2016-10-19 05:00,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-19 05:00,S-P_12_4_Sun,NOTFOUND
2016-10-19 05:00,S-P_12_9_Fri,NOTFOUND
2016-10-19 05:00,P-S_12_11_Sun,NOTFOUND
2016-10-19 05:00,S-P_12_14_Wed,NOTFOUND
2016-10-19 05:30,P-S_11_18_Fri,NOTFOUND
2016-10-19 05:30,S-P_11_20_Sun,NOTFOUND
2016-10-19 05:30,S-P_11_22_Tue,NOTFOUND
2016-10-19 05:30,FOUND,S-P_11_23_Wed_8:00 AM
2016-10-19 05:30,FOUND,P-S_12_2_Fri_11:30 AM
2016-10-19 05:30,S-P_12_4_Sun,NOTFOUND
2016-10-19 05:30,S-P_12_9_Fri,NOTFOUND
2016-10-19 05:30,P-S_12_11_Sun,NOTFOUND
2016-10-19 05:30,S-P_12_14_Wed,NOTFOUND
